D55A,Jiřina Novotná,LPU5654,,109.02
D55B,Eva Hušková,NPA5754,,054.27
D55B,Alena Klimplová,LPU5551,,085.18
D55B,Jana Nováková,NPA5552,,120.10
D55B,Dagmar Jelínková,TZL5757,,136.55
D60B,Eva Horynová,TZL5254,,044.37
D60B,Stanislava Horáčková,VLI4950,,072.58
D60B,Jiřina Kalibánová,NPA5351,,074.27
D60B,Marie Bartoňová,BOR5351,,095.01
D60B,Zdenka Křížová,PZR5051,,095.03
D60B,Vlasta Zlesáková,JIL5362,,110.48
D60B,Ivana Karmazínová,VLI5150,,120.14
D60B,Val Finch,2710752,,128.20
D65B,Marie Sikorová,BOV4852,,045.52
D65B,Stanislava Kutáčková,LTU4751,,084.47
D65B,Jaroslava Štrojsová,KAS4350,,123.03
D65B,Jarmila Lohrová,SCP4650,,130.53
